Date,CLOSE
2009-12-03,1300.0
2009-12-11,1300.0
2010-01-08,1100.0
2010-01-21,1200.0
2010-02-03,1200.0
2010-02-18,1200.0
2010-02-25,1325.0
2010-03-04,1375.0
2010-03-19,1375.0
2010-03-25,1850.0
2010-04-01,1850.0
2010-04-09,1930.0
2010-04-16,2000.0
2010-04-22,1950.0
2010-04-29,1935.0
2010-05-06,1935.0
2010-05-13,1785.0
2010-05-20,1700.0
2010-05-27,1600.0
2010-06-10,1400.0
2010-06-16,1400.0
2010-06-24,1400.0
2010-07-01,1387.5
2010-07-07,1362.5
2010-07-16,1342.5
2010-07-22,1342.5
2010-07-29,1350.0
2010-08-06,1350.0
2010-08-12,1330.0
2010-08-19,1325.0
2010-09-02,1307.5
2010-09-08,1307.5
2010-09-16,1325.0
2010-09-24,1375.0
2010-09-30,1420.0
2010-10-07,1435.0
2010-10-15,1450.0
2010-10-22,1450.0
2010-10-28,1425.0
2010-11-04,1450.0
2010-11-12,1410.0
2010-11-19,1500.0
2010-11-26,1500.0
2010-12-03,1450.0
2010-12-10,1500.0
2010-12-17,1500.0
2010-12-24,1500.0
2011-01-14,1500.0
2011-01-21,1500.0
2011-01-27,1500.0
2011-02-04,1500.0
2011-02-18,1500.0
2011-02-25,1500.0
2011-03-04,1500.0
2011-03-10,1500.0
2011-03-18,1500.0
2011-03-25,1500.0
2011-04-01,1437.5
2011-04-15,1437.5
2011-04-26,1437.5
2011-05-13,1437.5
2011-05-30,1410.0
2011-06-14,1410.0
2011-07-08,1350.0
2011-07-29,1350.0
2011-08-12,1350.0
2011-09-09,1300.0
2011-10-07,1300.0
2011-10-24,1200.0
2011-11-08,1200.0
2011-12-12,1125.0
2012-01-06,1125.0
2012-02-24,1125.0
2012-03-19,1175.0
2012-03-26,1200.0
2012-04-04,1235.0
2012-04-10,1200.0
2012-04-27,1235.0
2012-05-18,1215.0
2012-06-08,1190.0
2012-08-03,1385.0
2012-08-10,1375.0
2012-09-21,1425.0
2012-10-26,1445.0
2012-11-26,1460.0
2013-01-04,1445.0
2013-01-25,1135.0
2013-02-14,1135.0
2013-03-25,1165.0
2013-04-26,1155.0
2013-06-11,1090.0
2013-06-14,1090.0
2013-07-18,1070.0
2013-07-25,1095.0
2013-09-26,1075.0
2013-10-17,1100.0
2013-11-12,1135.0
2014-02-27,1135.0
2014-06-09,1175.0
2014-07-11,1160.0
2014-07-21,1160.0
2014-10-24,1160.0
2014-11-03,1160.0
2014-11-12,1160.0
2014-11-17,1160.0
2014-11-27,1145.0
2014-12-03,1145.0
2014-12-09,1145.0
2015-02-05,1145.0
2015-03-03,1205.0
2015-03-25,1225.0
2015-04-24,1260.0
2015-11-27,925.0
2015-12-10,895.0
2016-01-15,895.0
2016-01-29,915.0
2016-02-19,750.0
2016-03-04,885.0
2016-05-16,897.5
2016-07-27,917.5
2016-10-27,925.0
2017-01-03,1025.0
2017-01-30,1175.0
2017-03-10,1200.0
2017-03-28,1250.0
2017-04-21,1250.0
2017-05-15,1325.0
2017-06-07,1325.0
2017-06-22,1275.0
2017-08-01,1300.0
2017-09-18,1350.0
2017-10-05,1325.0
2017-10-26,1350.0
2017-11-10,1350.0
2018-02-06,1700.0
2018-03-21,1625.0
2018-04-11,1600.0
2018-05-07,1550.0
2018-07-03,1425.0
2018-07-31,1375.0
2019-04-03,1075.0
2019-07-02,960.0
2019-07-26,940.0
2019-08-09,942.5
