,polarity,subjectivity,normalized
2019-01-05,0.2520833333333333,0.6812499999999999,1.0
2019-01-06,0.0,0.0,0.0
2019-01-07,0.14386257389873586,0.336023069361408,0.5
2019-01-08,0.06979305903412382,0.3656537332475996,0.2
2019-01-09,-0.01060606060606061,0.1590909090909091,-1.0
2019-01-10,0.13332810029940556,0.4759278722903346,0.6842105263157895
2019-01-11,0.08532693946140847,0.38830794284552733,0.5
2019-01-12,-0.004999999999999999,0.3883333333333333,-0.2
2019-01-13,0.0,0.0,0.0
2019-01-14,0.055687736742424235,0.39135495580808083,0.0
2019-01-15,0.0,0.0,0.0
2019-01-16,-0.06829365079365078,0.5192192133263561,0.42857142857142855
2019-01-17,0.003382034632034639,0.2556136403918662,-0.25
2019-01-18,0.0,0.0,-1.0
