,polarity,subjectivity,normalized
2019-01-12,,,
2019-01-13,,,
2019-01-14,0.07612244710180217,0.5115623054408887,0.3125
2019-01-15,,,
2019-01-16,,,
2019-01-17,,,
2019-01-18,,,
2019-01-19,,,
2019-01-20,,,
2019-01-21,,,
2019-01-22,,,
2019-01-23,,,
2019-01-24,-0.03205817385876911,0.4312388052864244,-0.1111111111111111
2019-01-25,0.04281353944301223,0.38730676379279677,0.4666666666666667
2019-01-26,,,
2019-01-27,0.20537280701754387,0.7608918128654971,0.0
2019-01-28,-0.003135408067655964,0.381183983033773,0.19230769230769232
2019-01-29,0.00940688260541202,0.3730430027488851,0.058823529411764705
2019-01-30,0.04973683175221548,0.40680784931636194,0.375
2019-01-31,,,
2019-02-01,0.08278708801256615,0.406220618017804,0.26666666666666666
2019-02-02,,,
2019-02-03,,,
2019-02-04,0.1285496899484282,0.4855572781237893,0.8333333333333334
2019-02-05,0.03654244320281047,0.37609077238080396,0.1111111111111111
2019-02-06,0.050802068302068314,0.42888167388167386,-0.3333333333333333
2019-02-07,0.053665136354325876,0.39207553988116706,0.5625
2019-02-08,0.08568354689225466,0.4209586692068058,0.9
2019-02-09,0.16919191919191917,0.41212121212121217,1.0
2019-02-10,,,
2019-02-11,-0.08129514064578999,0.5885711006165552,0.2857142857142857
2019-02-12,0.096267263494275,0.3666971697682904,0.3333333333333333
2019-02-13,0.11520717377860237,0.39086518243661106,0.2
2019-02-14,0.08386273164069863,0.4159974360454558,0.1111111111111111
2019-02-15,,,
2019-02-16,0.06625,0.39375,1.0
2019-02-17,0.06625,0.39375,1.0
2019-02-18,,,
2019-02-19,0.08833591376694827,0.46989471484545386,0.5714285714285714
2019-02-20,0.06055218942199052,0.3935515970868592,0.14285714285714285
2019-02-21,0.0554421768707483,0.36636904761904765,0.14285714285714285
2019-02-22,0.03535858414852971,0.3987235369815436,0.23529411764705882
2019-02-23,0.020563287183560316,0.34377635018653924,0.6666666666666666
2019-02-24,0.09007455507455507,0.2716197691197691,1.0
2019-02-25,0.10965358638470526,0.4479156009912132,0.8076923076923077
2019-02-26,0.10243592561207915,0.40905090585971643,0.8333333333333334
2019-02-27,0.05301505135625934,0.3329376567088004,0.4444444444444444
2019-02-28,,,
2019-03-01,0.003581128747795405,0.33256172839506176,0.5
2019-03-02,,,
2019-03-03,,,
2019-03-04,0.13418647186502905,0.439395652560019,0.8571428571428571
2019-03-05,0.08908901268897639,0.38296201043503814,0.8571428571428571
2019-03-06,0.14437943145619653,0.4758961095767258,1.0
2019-03-07,0.17656188025795372,0.4484397064600132,1.0
2019-03-08,0.0728946831756752,0.5112449599175719,0.25
2019-03-09,,,
2019-03-10,0.1552083333333333,0.3383796296296297,1.0
2019-03-11,-0.07376743719807745,0.5496598776674996,-0.16666666666666666
2019-03-12,0.03380496709653777,0.3804557925362457,-0.16666666666666666
2019-03-13,0.11008608815427,0.36984143381870654,1.0
2019-03-14,0.08730050617111319,0.45150316666579254,0.36363636363636365
2019-03-15,,,
2019-03-16,,,
2019-03-17,,,
2019-03-18,0.08913871971596224,0.4824970471938911,0.7142857142857143
2019-03-19,0.09667218754371802,0.4455816481093658,0.9
2019-03-20,0.11899776727476785,0.4430302143119178,0.6
2019-03-21,0.12452636483886484,0.4455208333333333,1.0
2019-03-22,,,
2019-03-23,0.2671717171717171,0.4396464646464646,1.0
2019-03-24,,,
2019-03-25,0.1276236789199501,0.5287329942078922,0.75
2019-03-26,0.11332054565821942,0.49224430512894984,0.6363636363636364
2019-03-27,0.09566225277989986,0.44228236142942023,0.2
2019-03-28,0.12352267615425512,0.41205098507730087,0.3333333333333333
2019-03-29,0.14195733624882673,0.4986875487483308,1.0
2019-03-30,,,
2019-03-31,,,
2019-04-01,,,
2019-04-02,,,
2019-04-03,0.10572364690652736,0.43203994493134085,0.782608695652174
2019-04-04,0.14584977074896432,0.44573446155099383,0.5
2019-04-05,0.0958565086188463,0.4337259489245864,0.6842105263157895
2019-04-06,0.28492194674012855,0.6268778696051425,1.0
2019-04-07,,,
2019-04-08,0.08877851153968151,0.5047936915610639,0.6363636363636364
2019-04-09,0.07459075439912678,0.4340574423331417,0.5
2019-04-10,0.06483816751871045,0.47699924917970593,0.3333333333333333
2019-04-11,0.10238329427099872,0.4194042971793296,0.7
2019-04-12,0.07884221319717837,0.34741005150804805,0.8
2019-04-13,0.21363636363636368,0.5204545454545455,1.0
2019-04-14,,,
2019-04-15,,,
2019-04-16,,,
2019-04-17,,,
2019-04-18,,,
2019-04-19,,,
2019-04-20,,,
2019-04-21,,,
2019-04-22,,,
2019-04-23,,,
2019-04-24,,,
2019-04-25,0.014573217762895142,0.39415724898888077,0.041666666666666664
2019-04-26,0.05124888634705024,0.4073494917869474,0.4791666666666667
2019-04-27,-0.03707523847128119,0.3339253134730522,0.5
2019-04-28,0.1771185120952202,0.6348039512247586,0.3333333333333333
2019-04-29,0.04901602122933229,0.38093803606609383,0.29411764705882354
2019-04-30,,,
2019-05-01,,,
2019-05-02,0.0,0.24444444444444446,-1.0
2019-05-03,0.06901706525795191,0.39197835224555977,-0.25
2019-05-04,,,
2019-05-05,0.4,1.0,1.0
2019-05-06,0.10802455290162473,0.42847875284582215,0.7142857142857143
2019-05-07,0.06148408493753488,0.41272951149727377,0.5555555555555556
2019-05-08,0.08166334569386315,0.36407104549761965,0.25
2019-05-09,0.06444200145608683,0.42301722535278913,0.5555555555555556
2019-05-10,0.08658413608637183,0.3588478800141022,0.625
2019-05-11,,,
2019-05-12,0.8,0.4,1.0
2019-05-13,0.023415503641238945,0.37981866668190206,-0.1
2019-05-14,0.0714052708204494,0.43377406977942695,-0.1
2019-05-15,,,
2019-05-16,,,
2019-05-17,,,
2019-05-18,,,
2019-05-19,,,
2019-05-20,0.1404784142797841,0.4274699045246991,1.0
2019-05-21,0.07438294187398295,0.3512104668451379,0.17647058823529413
2019-05-22,0.09174043506434061,0.39486020531122695,0.7368421052631579
2019-05-23,0.06078549763938082,0.3708709121924953,0.46153846153846156
2019-05-24,0.01214510072819045,0.3543075358423798,-0.18181818181818182
2019-05-25,0.09626221874832988,0.32969326866549076,1.0
2019-05-26,,,
2019-05-27,0.1724074596900684,0.45986752582671725,1.0
2019-05-28,0.14324982854856225,0.45496167975424945,0.6428571428571429
2019-05-29,0.06111161950797371,0.4075473222668742,0.6111111111111112
2019-05-30,0.04721519708361814,0.4394444444444444,0.0
2019-05-31,,,
2019-06-01,,,
2019-06-02,0.11141516092603049,0.46464732731037073,1.0
2019-06-03,0.022154882154882156,0.35615824915824923,0.2
2019-06-04,0.04099118165784833,0.530888888888889,0.6
2019-06-05,0.06762400970263793,0.404611494623492,0.6666666666666666
2019-06-06,0.05527241267379861,0.44058147343062054,0.0
2019-06-07,0.17441692466460268,0.6008324733402133,0.3333333333333333
2019-06-08,,,
2019-06-09,0.08131507975090863,0.40533990593482566,1.0
2019-06-10,0.09293903494390737,0.4672402173891564,0.46153846153846156
2019-06-11,0.09578229765139318,0.40644577622650657,0.4
2019-06-12,0.02351389706399587,0.37427228467623724,-0.125
2019-06-13,0.1056968994007241,0.41201910611817577,0.46153846153846156
2019-06-14,0.01685924361822089,0.41574597237261907,0.13333333333333333
2019-06-15,,,
2019-06-16,0.11060181988237024,0.5364956068323606,0.4444444444444444
2019-06-17,0.0697696529118975,0.38376992507957797,0.18181818181818182
2019-06-18,0.15242381542237457,0.4593690893293376,1.0
2019-06-19,0.07678598557222507,0.46959734615249316,0.0
2019-06-20,0.06416443437149137,0.405423023852704,0.375
2019-06-21,0.09507389832065156,0.3554572862202732,0.3333333333333333
2019-06-22,0.0,0.0,-1.0
2019-06-23,0.0,0.5,-1.0
2019-06-24,0.04604363656492083,0.437180910684746,-0.3333333333333333
2019-06-25,0.09471310674683357,0.46252700189123963,0.2222222222222222
2019-06-26,0.08659258835414813,0.4176245524860407,0.7777777777777778
2019-06-27,0.08100847509298215,0.3602452086254903,0.3333333333333333
2019-06-28,0.01290722349545879,0.35138697903403787,0.3333333333333333
2019-06-29,-0.05206228956228956,0.3063552188552189,-0.3333333333333333
2019-06-30,,,
2019-07-01,0.10680382192156182,0.4044399650614699,0.6666666666666666
2019-07-02,0.12352641468659553,0.38818034555342235,1.0
2019-07-03,0.10906787257793446,0.4114497646514286,0.7142857142857143
2019-07-04,0.0842092352092352,0.43671861471861473,0.4
2019-07-05,0.02762711610523281,0.3207134449939489,-0.07692307692307693
2019-07-06,,,
2019-07-07,0.12479612857902332,0.4523610161768057,0.0
2019-07-08,0.029875647610766658,0.3756636169165931,0.5
2019-07-09,0.11931593930154093,0.421539428273435,0.6666666666666666
2019-07-10,0.07813656349457744,0.4164761661747725,0.42857142857142855
2019-07-11,0.025002301308175077,0.35966290619171354,0.0
2019-07-12,0.006124213519399854,0.29565609539988424,0.0
2019-07-13,,,
2019-07-14,,,
2019-07-15,,,
2019-07-16,,,
2019-07-17,,,
2019-07-18,,,
2019-07-19,,,
2019-07-20,,,
2019-07-21,,,
2019-07-22,,,
2019-07-23,,,
2019-07-24,0.09834274875451346,0.4100874411536175,0.5
2019-07-25,0.10231414865463871,0.43108347117688,0.5384615384615384
2019-07-26,0.09863717895369294,0.4364691934155165,0.6764705882352942
2019-07-27,0.07336838528667532,0.34563718754736067,0.6666666666666666
2019-07-28,0.03854166666666666,0.19270833333333331,0.0
2019-07-29,0.01512681775552831,0.30290641414624564,0.125
2019-07-30,0.001191385645167151,0.339487613227109,0.14285714285714285
2019-07-31,,,
2019-08-01,0.14789894014031946,0.4215405284370802,1.0
2019-08-02,0.12483604394711613,0.44742166772851616,0.6
2019-08-03,0.11710296599951775,0.2878737239771722,0.2
2019-08-04,,,
2019-08-05,0.04537100110424045,0.37215264380334073,0.047619047619047616
2019-08-06,0.05861386428748047,0.3518272487139174,0.25
2019-08-07,0.08384071748493833,0.40476316227950215,0.7777777777777778
2019-08-08,0.13523662974512668,0.42083659691837977,0.6
2019-08-09,0.1378077499389753,0.42468520075244187,0.5714285714285714
2019-08-10,,,
2019-08-11,0.025181547619047617,0.2703571428571429,-0.3333333333333333
2019-08-12,0.1875,0.5343749999999999,1.0
2019-08-13,0.10115665384462377,0.3633853138646371,0.6666666666666666
2019-08-14,0.0388541946559188,0.33860169428272874,0.2
2019-08-15,,,
2019-08-16,0.10180454055664974,0.4265249606402462,0.7692307692307693
2019-08-17,-0.013333333333333338,0.29833333333333334,-1.0
2019-08-18,0.21666666666666667,0.8,1.0
2019-08-19,0.08070996078380714,0.33805951887024405,0.25
2019-08-20,0.022211982461982468,0.4626062105332938,-0.375
2019-08-21,0.051192702114265576,0.5060175972789618,0.375
2019-08-22,0.03962562716876443,0.4780810684594998,0.2
2019-08-23,0.08600191632428081,0.35917636801590785,0.38461538461538464
2019-08-24,0.06829570840681953,0.42287552776441656,1.0
2019-08-25,,,
2019-08-26,0.16419214466089466,0.5827701118326118,1.0
2019-08-27,0.07313613053331126,0.3802392395898009,0.5
2019-08-28,0.06263355135160084,0.2945921240346131,0.25
2019-08-29,0.13290591230337692,0.38568666321634837,0.7142857142857143
2019-08-30,,,
2019-08-31,,,
2019-09-01,0.15554632034632035,0.5216528138528138,1.0
2019-09-02,0.019625850340136062,0.2237074829931972,-1.0
2019-09-03,0.12850994874533836,0.47435190260677274,1.0
2019-09-04,0.016126679075758397,0.39052907110090795,0.3076923076923077
2019-09-05,0.1280838008354516,0.3999348949328094,1.0
2019-09-06,-0.03747425004257303,0.3490766628126877,-0.6
2019-09-07,,,
2019-09-08,-0.06666666666666667,0.26666666666666666,0.0
2019-09-09,-0.00923950388236103,0.20957706314849167,-1.0
2019-09-10,0.01743118976507681,0.33660783599321803,0.0
2019-09-11,0.1424134563528503,0.46020872505720994,1.0
2019-09-12,0.08880338914465898,0.4245253250570711,-0.3333333333333333
2019-09-13,0.13672676788002378,0.6215068150609203,0.8333333333333334
2019-09-14,0.1261437908496732,0.36609477124183,0.5
2019-09-15,,,
2019-09-16,0.10082796801647832,0.39527347793257195,0.375
2019-09-17,0.0902444704389364,0.5108238469127595,0.375
2019-09-18,0.16544739990858004,0.4599202965771288,0.2
2019-09-19,0.14923450890681386,0.4806154307790792,1.0
2019-09-20,0.13133162734790885,0.46282382365825125,0.75
2019-09-21,0.032123015873015866,0.33317460317460323,0.5
2019-09-22,0.07820380677523533,0.2998213426784855,0.3333333333333333
2019-09-23,0.11614393340446984,0.43971565684209346,1.0
2019-09-24,0.11491914639506277,0.4501318382019328,0.5
2019-09-25,0.09271950257901715,0.4363977177692931,0.5
2019-09-26,0.05539320615056894,0.4478295278353479,0.3333333333333333
2019-09-27,0.08687584447131975,0.4035345712192462,0.4444444444444444
2019-09-28,,,
2019-09-29,0.0,0.0,-1.0
2019-09-30,,,
2019-10-01,0.040769924922098834,0.4492050316832925,0.4
2019-10-02,0.1450232701176932,0.4017655141969795,0.6666666666666666
2019-10-03,0.11191516487892032,0.5208971236743655,0.6
2019-10-04,0.03490933285722037,0.4893412663180389,0.2857142857142857
2019-10-05,0.18157663592446202,0.26475625823451904,0.3333333333333333
2019-10-06,0.06681547619047619,0.292609126984127,1.0
2019-10-07,0.0826754647419568,0.4354994339148992,0.25
2019-10-08,0.06366994266232404,0.37778110481221516,0.2857142857142857
2019-10-09,0.12161929631142691,0.36785234075553946,0.68
2019-10-10,0.046524362332743006,0.3684540338449429,0.125
2019-10-11,0.1324371418634676,0.4413565754484947,0.6666666666666666
2019-10-12,0.08921813640871956,0.42393076520939454,0.0
2019-10-13,,,
2019-10-14,0.12614692667313396,0.4583078380111478,0.8
2019-10-15,,,
2019-10-16,,,
2019-10-17,,,
2019-10-18,,,
2019-10-19,,,
2019-10-20,,,
2019-10-21,,,
2019-10-22,,,
2019-10-23,0.09324818133987829,0.42680886156548714,0.46153846153846156
2019-10-24,0.08216636749451835,0.46099078603981347,0.5294117647058824
2019-10-25,0.0820534127872251,0.42819449138217364,0.3333333333333333
2019-10-26,0.13999999999999999,0.3666666666666667,1.0
2019-10-27,,,
2019-10-28,0.08626181887909076,0.4327571258875814,0.5
2019-10-29,0.1965384610643381,0.5186978272546454,1.0
2019-10-30,0.0732171577616452,0.3784473841761076,0.6
2019-10-31,,,
2019-11-01,0.23256074116030226,0.5086022485698661,1.0
2019-11-02,0.16070010210096417,0.4168612307764607,0.6666666666666666
2019-11-03,0.007162939399781509,0.3461088618983356,-1.0
2019-11-04,0.04307339727158806,0.4437752584586466,0.125
2019-11-05,0.12754982645331284,0.43577879189018637,0.6153846153846154
2019-11-06,0.08734698725970845,0.37076903835531416,0.5833333333333334
2019-11-07,0.11889806795692344,0.47708965639077855,0.7142857142857143
2019-11-08,0.10113759205354034,0.37017002952347783,1.0
2019-11-09,0.25,0.45,0.0
2019-11-10,,,
2019-11-11,0.013975362967866712,0.3039670186551746,0.0
2019-11-12,0.05923648395939036,0.5254575644661851,0.0
2019-11-13,0.09502672382791755,0.44650686129310935,0.625
2019-11-14,0.07789926771239904,0.43441140363069053,0.5
2019-11-15,,,
2019-11-16,,,
2019-11-17,,,
2019-11-18,,,
2019-11-19,,,
2019-11-20,,,
2019-11-21,,,
2019-11-22,,,
2019-11-23,,,
2019-11-24,,,
2019-11-25,,,
2019-11-26,,,
2019-11-27,,,
2019-11-28,,,
2019-11-29,,,
2019-11-30,,,
2019-12-01,,,
2019-12-02,0.08727836090849787,0.534407183379786,1.0
2019-12-03,0.12184673626502242,0.4442008590495804,0.7142857142857143
2019-12-04,0.09547268089859498,0.42237120857146937,0.47058823529411764
2019-12-05,0.04409007441360382,0.36540305954031443,-0.2
2019-12-06,0.08930459098239846,0.45787826404136556,0.6
2019-12-07,-0.07291666666666667,0.38541666666666663,-0.5
2019-12-08,,,
2019-12-09,0.09105555203055635,0.4830938885449287,0.8571428571428571
2019-12-10,0.10031956520172958,0.48163559350187696,0.5833333333333334
2019-12-11,0.18557638121994555,0.3777939832676884,0.4
2019-12-12,0.07479588871910794,0.39345601322080737,0.4444444444444444
2019-12-13,0.058322939486552476,0.29238095856546514,0.16666666666666666
2019-12-14,0.09425663736345555,0.46096199818472544,0.2
2019-12-15,,,
2019-12-16,0.06191711216973583,0.48201635347339755,0.5
2019-12-17,0.02100627700836478,0.534941799091171,0.4
2019-12-18,0.08616691178312569,0.42193306577330125,0.75
2019-12-19,-0.06403061224489796,0.38341836734693874,0.0
