Date,Close,Volume,Open,High,Low
12/2/2015,14.009,34266,14.165,14.21,13.9
12/3/2015,14.077,45309,13.975,14.145,13.805
12/4/2015,14.528,57108,14.1,14.61,14.02
12/7/2015,14.332,40682,14.22,14.64,14.205
12/8/2015,14.116,36616,14.15,14.31,14.065
12/9/2015,14.189,36379,14.13,14.335,14.105
12/10/2015,14.11, N/A,14.11,14.11,14.11
12/11/2015,13.884,51007,14.07,14.135,13.75
12/14/2015,13.695,42343,13.9,13.965,13.62
12/15/2015,13.77,36096,13.655,13.81,13.635
12/16/2015,14.248,51943,13.745,14.31,13.745
12/17/2015,13.703,46265,14.195,14.225,13.665
12/18/2015,14.096,43299,13.71,14.195,13.685
12/21/2015,14.315,36542,14.11,14.33,14.045
12/22/2015,14.314,30262,14.24,14.4,14.215
12/23/2015,14.287,21764,14.26,14.345,14.2
12/24/2015,14.379,13175,14.3,14.4,14.265
12/28/2015,13.884,34318,14.365,14.425,13.85
12/29/2015,13.928,1294,13.925,13.985,13.925
12/30/2015,13.83,1294,13.925,13.985,13.83
12/31/2015,13.803,16809,13.865,13.96,13.765
1/4/2016,13.841,48963,13.815,14.185,13.8
1/5/2016,13.971,28946,13.86,14.065,13.845
1/6/2016,13.976,39490,13.95,14.135,13.855
1/7/2016,14.344,65190,14.33,14.385,13.92
1/8/2016,13.918,51073,14.325,14.34,13.87
1/11/2016,13.866,39564,13.965,14.075,13.825
1/12/2016,13.751,37293,13.875,13.91,13.73
1/13/2016,14.156,47216,13.785,14.205,13.75
1/14/2016,13.748,48364,14.175,14.185,13.74
1/15/2016,13.896,2471,13.92,13.995,13.85
1/19/2016,14.121,45289,13.95,14.185,13.84
1/20/2016,14.16,38094,14.035,14.22,13.995
1/21/2016,14.094,47263,14.175,14.21,13.885
1/22/2016,14.057,43954,14.115,14.36,14.02
1/25/2016,14.254,36178,14.065,14.31,14.025
1/26/2016,14.564,52989,14.255,14.58,14.22
1/27/2016,14.459,36968,14.515,14.585,14.36
1/28/2016,14.232,42191,14.51,14.54,14.07
1/29/2016,14.243,31162,14.25,14.31,14.16
2/1/2016,14.343,34042,14.255,14.42,14.2
2/2/2016,14.289,32618,14.295,14.405,14.23
2/3/2016,14.734,62071,14.31,14.82,14.27
2/4/2016,14.85,49932,14.705,14.93,14.65
2/5/2016,14.778,53212,14.88,15.065,14.67
2/8/2016,15.426,67423,15,15.48,14.9
2/9/2016,15.449,53532,15.275,15.47,15.205
2/10/2016,15.282,55674,15.285,15.325,15.11
2/11/2016,15.794,89542,15.285,15.99,15.285
2/12/2016,15.79,10978,15.705,15.74,15.345
2/16/2016,15.334,84033,15.385,15.74,15.155
2/17/2016,15.377,51830,15.275,15.415,15.19
2/18/2016,15.432,56285,15.315,15.57,15.225
2/19/2016,15.373,48449,15.42,15.495,15.29
2/22/2016,15.221,29459,15.4,15.4,14.975
2/23/2016,15.28,32039,15.225,15.36,15.215
2/24/2016,15.332,45952,15.335,15.63,15.22
2/25/2016,15.199,52464,15.29,15.36,15.06
2/26/2016,14.714,69560,15.175,15.26,14.695
2/29/2016,14.918,49786,14.755,14.945,14.61
3/1/2016,14.756,39707,14.915,15.105,14.745
3/2/2016,15.022,39080,14.83,15.045,14.77
3/3/2016,15.146,41516,14.98,15.34,14.865
3/4/2016,15.694,82739,15.23,15.84,15.15
3/7/2016,15.633,48158,15.575,15.83,15.495
3/8/2016,15.39,51402,15.65,15.76,15.35
3/9/2016,15.366,42994,15.37,15.455,15.205
3/10/2016,15.549,62173,15.31,15.665,15.165
3/11/2016,15.605,44221,15.615,15.755,15.48
3/14/2016,15.521,56918,15.52,15.85,15.31
3/15/2016,15.261,37019,15.375,15.42,15.2
3/16/2016,16.033,45873,15.29,15.675,15.21
3/17/2016,16.033,77457,15.625,16.075,15.565
3/18/2016,15.811,45523,15.97,16.17,15.755
3/21/2016,15.847,33443,15.83,15.925,15.725
3/22/2016,15.885,45270,15.855,16.04,15.79
3/23/2016,15.272,73670,15.885,15.935,15.235
3/24/2016,15.199,39492,15.275,15.335,15.105
3/28/2016,15.19,27006,15.19,15.375,15.14
3/29/2016,15.233,46584,15.23,15.375,15.06
3/30/2016,15.211,43267,15.36,15.46,15.175
3/31/2016,15.464,38801,15.215,15.55,15.2
4/1/2016,15.046,68114,15.445,15.48,14.785
4/4/2016,14.944,35644,14.93,15.105,14.895
4/5/2016,15.116,38827,14.94,15.22,14.925
4/6/2016,15.054,40530,15.13,15.195,14.915
4/7/2016,15.158,49249,15.055,15.365,15.055
4/8/2016,15.384,41592,15.215,15.39,15.12
4/11/2016,15.976,71422,15.38,15.985,15.37
4/12/2016,16.222,72596,15.95,16.23,15.8
4/13/2016,16.325,66253,16.2,16.345,16.015
4/14/2016,16.173,58447,16.23,16.27,15.925
4/15/2016,16.313,45079,16.185,16.395,16.11
4/18/2016,16.253,44476,16.295,16.34,16.13
4/19/2016,16.972,104626,16.235,17.11,16.18
4/20/2016,17.135,89881,16.96,17.255,16.855
4/21/2016,17.141,139733,16.96,17.72,16.755
4/22/2016,16.95,36584,17.055,17.415,16.91
4/25/2016,17.059,24977,16.95,17.195,16.865
4/26/2016,17.159,42858,17.05,17.22,16.885
4/27/2016,17.335,60199,17.205,17.48,17.1
4/28/2016,17.588,71072,17.285,17.695,17.185
4/29/2016,17.819,64738,17.63,18.02,17.615
5/2/2016,17.682,55255,17.875,18.06,17.53
5/3/2016,17.499,59992,17.605,17.76,17.365
5/4/2016,17.301,49081,17.45,17.51,17.215
5/5/2016,17.327,53819,17.41,17.685,17.285
5/6/2016,17.527,51259,17.37,17.635,17.22
5/9/2016,17.089,55525,17.475,17.505,16.96
5/10/2016,17.092,42059,17.05,17.19,16.925
5/11/2016,17.319,49082,17.155,17.62,17.125
5/12/2016,17.103,52997,17.445,17.485,17
5/13/2016,17.132,46342,17.025,17.2,16.85
5/16/2016,17.154,46293,17.14,17.43,17.075
5/17/2016,17.25,40130,17.175,17.38,17.055
5/18/2016,17.132,60006,17.285,17.32,16.715
5/19/2016,16.493,73133,16.855,16.95,16.35
5/20/2016,16.532,38375,16.5,16.675,16.435
5/23/2016,16.423,37628,16.5,16.59,16.325
5/24/2016,16.254,44460,16.4,16.455,16.21
5/25/2016,16.261,44155,16.235,16.38,16.185
5/26/2016,16.343,49153,16.335,16.585,16.25
5/27/2016,16.269,9034,16.335,16.395,16.14
5/31/2016,15.994,67547,16.22,16.245,15.915
6/1/2016,15.927,55824,16.02,16.105,15.83
6/2/2016,16.025,36202,15.985,16.065,15.925
6/3/2016,16.365,56578,16.015,16.47,15.97
6/6/2016,16.447,44117,16.415,16.545,16.365
6/7/2016,16.394,52915,16.485,16.49,16.245
6/8/2016,16.985,70751,16.41,17.115,16.39
6/9/2016,17.268,60849,17.055,17.34,16.95
6/10/2016,17.33,50640,17.28,17.38,17.16
6/13/2016,17.443,61648,17.33,17.465,17.105
6/14/2016,17.424,48076,17.46,17.5,17.225
6/15/2016,17.503,50715,17.4,17.635,17.355
6/16/2016,17.607,82130,17.55,17.88,17.17
6/17/2016,17.411,62268,17.21,17.53,17.21
6/20/2016,17.514,62130,17.46,17.66,17.3
6/21/2016,17.319,73413,17.5,17.605,17.19
6/22/2016,17.312,58293,17.31,17.355,17.125
6/23/2016,17.353,22823,17.25,17.5,17.215
6/24/2016,17.789,24740,17.15,18.37,17.105
6/27/2016,17.744,47232,17.79,17.94,17.66
6/28/2016,17.843,50095,17.8,17.88,17.55
6/29/2016,18.362,86786,17.8,18.515,17.8
6/30/2016,18.582,54738,18.315,18.855,18.245
7/1/2016,19.588,25064,18.815,19.98,18.795
7/5/2016,19.907,169563,19.84,21.225,19.61
7/6/2016,20.203,76564,20.015,20.585,19.93
7/7/2016,19.838,66521,20.165,20.335,19.525
7/8/2016,20.099,80162,19.735,20.39,19.28
7/11/2016,20.304,72018,20.4,20.76,20.17
7/12/2016,20.171,79859,20.365,20.595,20.02
7/13/2016,20.413,60060,20.22,20.55,19.955
7/14/2016,20.322,60568,20.45,20.615,20.06
7/15/2016,20.165,50449,20.39,20.395,20.06
7/18/2016,20.075,49610,20.235,20.295,19.77
7/19/2016,20.007,35618,20.115,20.125,19.87
7/20/2016,19.613,58541,19.97,20.05,19.385
7/21/2016,19.815,59506,19.45,19.935,19.27
7/22/2016,19.689,45343,19.87,20.02,19.62
7/25/2016,19.647,44062,19.695,19.76,19.355
7/26/2016,19.683,31633,19.625,19.8,19.49
7/27/2016,19.995,68986,19.71,20.47,19.575
7/28/2016,20.192,63491,20.42,20.585,20.155
7/29/2016,20.347,63270,20.225,20.455,20.005
8/1/2016,20.5,56350,20.41,20.695,20.335
8/2/2016,20.701,61315,20.53,20.835,20.385
8/3/2016,20.471,45117,20.675,20.77,20.405
8/4/2016,20.443,56853,20.45,20.55,20.08
8/5/2016,19.817,78673,20.41,20.47,19.715
8/8/2016,19.805,48030,19.55,19.89,19.515
8/9/2016,19.85,41749,19.75,19.9,19.605
8/10/2016,20.17,70815,19.92,20.515,19.9
8/11/2016,20.02,71486,20.19,20.34,19.905
8/12/2016,19.703,76105,20,20.235,19.66
8/15/2016,19.847,42437,19.755,20.05,19.7
8/16/2016,19.874,69730,19.855,20.12,19.715
8/17/2016,19.648,77808,19.82,19.895,19.375
8/18/2016,19.74,67797,19.695,19.94,19.625
8/19/2016,19.317,78120,19.775,19.8,19.22
8/22/2016,18.859,87832,19.25,19.25,18.71
8/23/2016,18.922,26548,18.865,19.09,18.77
8/24/2016,18.556,29329,18.82,18.965,18.5
8/25/2016,18.489,22731,18.5,18.62,18.44
8/26/2016,18.651,45153,18.49,19.035,18.47
8/29/2016,18.768,49271,18.61,18.88,18.37
8/30/2016,18.577,54220,18.86,18.94,18.55
8/31/2016,18.622,42303,18.58,18.795,18.52
9/1/2016,18.943,45859,18.72,18.995,18.65
9/2/2016,20.138,7474,18.955,19.535,18.825
9/6/2016,19.848,97889,19.595,20.22,19.38
9/7/2016,19.848,53141,20.115,20.235,19.815
9/8/2016,19.678,48853,19.87,20.02,19.63
9/9/2016,19.368,53213,19.68,19.725,19.08
9/12/2016,19,80455,19.205,19.245,18.765
9/13/2016,18.975,60066,19.16,19.35,18.855
9/14/2016,19.066,36172,18.94,19.175,18.845
9/15/2016,19.041,44499,19.02,19.28,18.875
9/16/2016,18.862,40621,19.06,19.085,18.715
9/19/2016,19.29,47938,18.845,19.38,18.84
9/20/2016,19.277,35459,19.22,19.365,19.145
9/21/2016,19.768,85478,19.32,19.955,19.07
9/22/2016,20.099,69407,19.9,20.145,19.785
9/23/2016,19.81,47205,19.96,20.025,19.665
9/26/2016,19.596,52934,19.79,19.825,19.425
9/27/2016,19.165,65048,19.51,19.61,19.045
9/28/2016,19.121,49929,19.19,19.27,18.975
9/29/2016,19.188,52239,19.255,19.46,19.05
9/30/2016,19.214,70702,19.16,19.77,19.12
10/3/2016,18.868,53214,19.26,19.385,18.75
10/4/2016,17.775,99335,18.875,18.94,17.745
10/5/2016,17.695,75142,17.805,18.04,17.585
10/6/2016,17.345,68853,17.785,17.88,17.14
10/7/2016,17.38,86771,17.345,17.685,17.115
10/10/2016,17.659,56552,17.6,17.84,17.57
10/11/2016,17.509,57562,17.66,17.855,17.465
10/12/2016,17.505,44747,17.495,17.64,17.38
10/13/2016,17.458,48047,17.515,17.705,17.43
10/14/2016,17.441,52679,17.525,17.6,17.315
10/17/2016,17.474,32380,17.45,17.515,17.36
10/18/2016,17.638,57106,17.46,17.73,17.455
10/19/2016,17.663,41476,17.625,17.79,17.57
10/20/2016,17.549,49381,17.695,17.745,17.45
10/21/2016,17.493,33232,17.535,17.56,17.395
10/24/2016,17.604,61313,17.52,17.89,17.465
10/25/2016,17.78,48402,17.605,17.82,17.51
10/26/2016,17.626,47965,17.77,17.87,17.575
10/27/2016,17.639,44158,17.615,17.725,17.545
10/28/2016,17.796,68645,17.6,17.935,17.505
10/31/2016,17.796,47375,17.8,17.925,17.755
11/1/2016,18.418,89028,17.89,18.51,17.85
11/2/2016,18.693,77089,18.375,18.75,18.36
11/3/2016,18.416,79725,18.5,18.645,17.995
11/4/2016,18.371,54835,18.36,18.48,18.185
11/7/2016,18.151,57894,18.27,18.29,18.005
11/8/2016,18.356,81745,18.2,18.73,18.175
11/9/2016,18.378,153929,18.4,19.005,18.275
11/10/2016,18.737,112856,18.475,18.99,18.38
11/11/2016,17.382,167945,18.605,18.85,17.17
11/14/2016,16.893,126942,17.39,17.49,16.62
11/15/2016,17.043,68066,16.92,17.135,16.82
11/16/2016,16.927,59923,17.085,17.235,16.855
11/17/2016,16.772,63637,16.96,17.08,16.575
11/18/2016,16.721,19303,16.765,16.84,16.52
11/21/2016,16.621,18656,16.695,16.86,16.615
11/22/2016,16.735,21077,16.68,16.985,16.625
11/23/2016,16.485,2374,16.475,16.485,16.305
11/25/2016,16.554,42455,16.41,16.67,16.245
11/28/2016,16.675,54771,16.53,16.945,16.53
11/29/2016,16.74,59737,16.69,16.78,16.47
11/30/2016,16.482,57469,16.69,16.83,16.465
12/1/2016,16.506,59178,16.555,16.735,16.3
12/2/2016,16.832,61174,16.585,16.87,16.375
12/5/2016,16.899,52952,16.94,17.05,16.545
12/6/2016,16.81,44809,16.79,16.955,16.745
12/7/2016,17.275,62669,16.78,17.3,16.705
12/8/2016,17.096,45660,17.2,17.29,17.025
12/9/2016,16.967,45150,17.075,17.185,16.85
12/12/2016,17.187,51679,16.915,17.265,16.735
12/13/2016,16.977,44786,17.13,17.23,16.83
12/14/2016,17.221,61674,16.965,17.29,16.805
12/15/2016,15.958,100979,16.855,17,15.925
12/16/2016,16.215,55025,15.99,16.33,15.975
12/19/2016,16.089,36896,16.12,16.265,15.955
12/20/2016,16.117,56957,16.015,16.165,15.675
12/21/2016,15.979,43705,16.15,16.24,15.95
12/22/2016,15.759,24960,15.855,15.9,15.735
12/23/2016,15.759,24960,15.855,15.9,15.735
12/27/2016,15.989,30646,15.805,16.105,15.755
12/28/2016,16.038,33187,16.01,16.14,15.865
12/29/2016,16.218,40784,16.08,16.31,16.04
12/30/2016,15.989,43311,16.225,16.345,15.88
1/3/2017,16.409,79733,15.97,16.55,15.935
1/4/2017,16.552,52133,16.345,16.57,16.3
1/5/2017,16.637,65863,16.495,16.76,16.455
1/6/2017,16.519,65290,16.635,16.715,16.26
1/9/2017,16.683,44836,16.52,16.735,16.455
1/10/2017,16.848,65901,16.615,16.955,16.575
1/11/2017,16.828,78007,16.84,16.905,16.56
1/12/2017,16.825,61927,16.77,17.02,16.755
1/13/2017,16.765,5334,16.805,16.905,16.61
1/17/2017,17.148,88094,16.82,17.245,16.805
1/18/2017,17.274,57319,17.23,17.36,17.06
1/19/2017,17.002,75995,17.075,17.125,16.745
1/20/2017,17.032,63722,17.025,17.195,16.84
1/23/2017,17.186,50885,17.12,17.285,17.075
1/24/2017,17.185,50633,17.25,17.31,17.025
1/25/2017,16.98,61928,17.11,17.13,16.78
1/26/2017,16.85,52373,17.01,17.05,16.68
1/27/2017,17.136,62626,16.8,17.26,16.635
1/30/2017,17.152,55076,17.17,17.295,17.08
1/31/2017,17.543,70354,17.13,17.635,17.105
