Date,Open,High,Low,Close,Adj Close,Volume
2016-08-17,172.250000,173.279999,171.759995,173.029999,156.925491,1661300
2016-08-18,172.820007,174.179993,172.639999,173.929993,157.741714,2112000
2016-08-19,174.179993,175.059998,173.429993,174.929993,158.648666,1534900
2016-08-22,175.000000,176.309998,174.059998,175.929993,159.555603,1539300
2016-08-23,176.720001,177.470001,176.119995,177.339996,160.834366,1974100
2016-08-24,177.570007,177.690002,174.369995,175.300003,158.984207,2180200
2016-08-25,175.520004,177.139999,174.690002,176.039993,159.655350,1873500
2016-08-26,176.830002,178.649994,175.130005,177.160004,160.671112,2258600
2016-08-29,177.300003,178.679993,176.899994,177.399994,160.888763,1672600
2016-08-30,178.160004,179.419998,175.940002,177.000000,160.525986,2783800
2016-08-31,177.100006,178.320007,175.350006,176.419998,159.999985,3275300
2016-09-01,176.880005,177.669998,174.820007,177.089996,160.607620,3912800
2016-09-02,177.000000,177.339996,168.800003,173.110001,156.998047,8066800
2016-09-06,173.619995,174.000000,169.639999,171.100006,155.175140,3613200
2016-09-07,171.419998,172.000000,167.710007,168.899994,153.179886,3143700
2016-09-08,168.389999,168.830002,166.559998,168.380005,152.708298,1868000
2016-09-09,166.330002,167.050003,160.669998,160.779999,145.815613,4502200
2016-09-12,159.130005,164.750000,158.750000,164.479996,149.171265,3567300
2016-09-13,164.479996,167.360001,164.300003,165.240005,149.860550,3600300
2016-09-14,165.229996,169.929993,165.050003,169.610001,153.823807,4032400
2016-09-15,169.330002,173.000000,168.199997,172.720001,157.116776,3632200
2016-09-16,172.419998,172.990005,169.850006,171.240005,155.770508,8306700
2016-09-19,171.550003,173.580002,169.399994,170.729996,155.306534,2830600
2016-09-20,172.210007,172.210007,168.169998,168.229996,153.032410,1872200
2016-09-21,168.389999,170.020004,167.610001,169.830002,154.487839,1797700
2016-09-22,170.970001,171.250000,168.070007,168.839996,153.587296,2061900
2016-09-23,168.699997,169.029999,165.509995,166.649994,151.595139,2687500
2016-09-26,165.100006,167.229996,162.759995,166.690002,151.631516,3203300
2016-09-27,166.889999,170.880005,166.020004,170.860001,155.424805,2535300
2016-09-28,171.779999,172.710007,169.779999,170.699997,155.279251,2084300
2016-09-29,170.000000,173.990005,169.490005,172.460007,156.880264,3857000
2016-09-30,173.000000,174.649994,172.440002,172.520004,156.934860,3422000
2016-10-03,173.009995,173.889999,169.720001,170.070007,154.706177,2280700
2016-10-04,170.610001,170.899994,168.080002,169.050003,153.778336,1959600
2016-10-05,171.500000,174.110001,170.679993,173.479996,157.808105,2614900
2016-10-06,173.300003,174.649994,171.259995,174.190002,158.453964,2101400
2016-10-07,174.880005,174.949997,172.389999,174.210007,158.472198,2184200
2016-10-10,174.729996,175.899994,173.759995,174.770004,158.981598,1633600
2016-10-11,175.289993,175.500000,169.529999,171.169998,155.706818,2618100
2016-10-12,170.750000,171.059998,168.399994,170.470001,155.070053,2174000
2016-10-13,168.770004,169.899994,166.800003,168.940002,153.678284,2237300
2016-10-14,169.979996,172.639999,169.339996,170.089996,154.724350,1957000
2016-10-17,169.699997,170.949997,168.729996,168.880005,153.623657,1274100
2016-10-18,170.649994,172.869995,170.539993,172.169998,156.616455,1416700
2016-10-19,171.169998,172.279999,170.110001,171.869995,156.343552,2044000
2016-10-20,171.660004,174.580002,171.020004,173.410004,157.744461,1896100
2016-10-21,172.289993,173.399994,170.699997,172.919998,157.298691,1584200
2016-10-24,174.160004,177.000000,173.559998,176.550003,160.600800,1977200
2016-10-25,176.029999,176.500000,173.509995,173.649994,157.962769,2162200
2016-10-26,172.149994,174.779999,171.100006,173.000000,157.371506,2107500
2016-10-27,174.309998,175.250000,171.779999,172.240005,156.680130,1984000
2016-10-28,172.490005,172.869995,169.039993,169.350006,154.051254,2065100
2016-10-31,170.000000,171.660004,168.690002,170.279999,154.897186,2031700
2016-11-01,170.720001,171.550003,165.830002,168.800003,153.550888,2845200
2016-11-02,172.910004,174.149994,169.809998,172.559998,156.971222,4350100
2016-11-03,172.449997,175.339996,172.149994,172.990005,157.362381,2065400
2016-11-04,170.399994,174.529999,170.229996,172.169998,156.616455,2175300
2016-11-07,174.389999,177.880005,174.110001,176.960007,160.973785,2612600
2016-11-08,177.070007,178.020004,175.110001,177.000000,161.010132,1892300
2016-11-09,171.470001,176.500000,171.160004,173.419998,157.753555,3250600
2016-11-10,173.720001,174.500000,163.300003,167.940002,152.768585,5121700
2016-11-11,167.350006,170.000000,165.729996,167.539993,152.404724,2979300
2016-11-14,166.470001,167.770004,163.020004,163.779999,148.984390,2818700
2016-11-15,164.830002,167.500000,163.610001,166.449997,151.413193,2538000
2016-11-16,166.300003,168.169998,165.750000,167.830002,152.668549,1333300
2016-11-17,167.350006,169.020004,166.020004,167.039993,151.949890,1810000
2016-11-18,166.750000,169.160004,166.750000,168.160004,152.968735,1952400
2016-11-21,169.130005,172.759995,169.130005,172.580002,156.989441,2138400
2016-11-22,173.720001,177.419998,173.309998,177.020004,161.028320,3102400
2016-11-23,176.360001,177.759995,175.240005,177.080002,161.082901,2212300
2016-11-25,176.779999,177.020004,175.570007,176.750000,160.782730,819800
2016-11-28,176.059998,177.070007,174.539993,174.649994,158.872406,2657000
2016-11-29,173.860001,176.979996,173.429993,175.449997,159.600143,1851400
2016-11-30,175.119995,175.899994,170.440002,170.490005,155.088257,3124900
2016-12-01,170.009995,170.490005,161.210007,162.789993,148.083847,4638900
2016-12-02,163.570007,164.919998,160.619995,164.220001,149.384644,2694500
2016-12-05,166.009995,166.610001,162.399994,166.130005,151.122116,2137200
2016-12-06,166.809998,167.970001,163.449997,164.759995,149.875885,3918400
2016-12-07,164.759995,168.550003,163.669998,168.550003,153.323517,3265900
2016-12-08,169.550003,171.380005,167.509995,170.710007,155.288422,3836100
2016-12-09,180.949997,181.899994,176.899994,179.089996,162.911331,7574400
2016-12-12,178.050003,180.770004,176.559998,178.160004,162.065323,3719400
2016-12-13,178.740005,181.940002,178.000000,179.440002,163.229721,6907600
2016-12-14,178.750000,179.220001,176.229996,177.619995,162.497803,4679500
2016-12-15,178.309998,181.199997,176.570007,180.009995,164.684341,3810300
2016-12-16,180.750000,181.089996,177.479996,178.419998,163.229706,4154100
2016-12-19,179.070007,181.410004,178.119995,180.460007,165.096024,2221900
2016-12-20,181.000000,183.279999,180.139999,182.070007,166.568970,2735200
2016-12-21,183.729996,183.990005,181.779999,182.289993,166.770233,2101300
2016-12-22,182.850006,183.000000,179.380005,180.600006,165.224121,1755700
2016-12-23,180.050003,181.979996,179.660004,181.940002,166.450043,897700
2016-12-27,182.110001,183.699997,182.050003,182.309998,166.788559,828300
2016-12-28,182.639999,183.000000,179.839996,180.190002,164.849014,1403900
2016-12-29,179.699997,180.669998,178.630005,179.869995,164.556259,1367100
2016-12-30,180.369995,180.899994,176.020004,176.770004,161.720184,2542100
2017-01-03,178.289993,180.899994,176.539993,178.339996,163.156525,3209800
2017-01-04,178.259995,179.000000,176.679993,177.070007,161.994644,2396500
2017-01-05,176.330002,177.000000,173.880005,174.279999,159.442184,2486100
2017-01-06,174.210007,176.899994,173.309998,176.589996,161.555511,2314200
2017-01-09,176.649994,178.300003,176.639999,176.970001,161.903183,2026500
2017-01-10,177.490005,180.740005,176.899994,180.570007,165.196671,3018100
2017-01-11,180.050003,180.470001,177.759995,179.419998,164.144562,1878700
2017-01-12,178.089996,179.100006,175.399994,178.860001,163.632294,2313700
2017-01-13,178.899994,180.779999,178.389999,180.449997,165.086884,2090200
2017-01-17,179.479996,179.630005,177.559998,179.110001,163.860962,2631600
2017-01-18,180.360001,185.070007,180.000000,185.020004,169.267822,3564200
2017-01-19,185.100006,186.880005,184.679993,185.559998,169.761856,4571800
2017-01-20,188.600006,191.539993,188.100006,191.080002,174.811874,5762300
2017-01-23,191.009995,191.529999,188.419998,191.000000,174.738693,3339400
2017-01-24,192.720001,199.639999,192.279999,197.750000,180.913971,6200800
2017-01-25,199.919998,202.589996,198.029999,202.479996,185.241287,6088800
2017-01-26,204.440002,205.270004,201.130005,204.169998,186.787430,3882000
2017-01-27,205.380005,205.789993,203.539993,205.710007,188.196304,2578000
2017-01-30,204.449997,204.869995,200.610001,203.220001,185.918304,3323400
2017-01-31,202.470001,202.470001,198.860001,199.500000,182.515030,2674900
2017-02-01,202.250000,204.479996,200.210007,203.690002,186.348282,3118400
2017-02-02,201.970001,205.029999,201.000000,204.050003,186.677628,2271200
2017-02-03,204.949997,206.600006,203.029999,206.160004,188.608002,2436700
2017-02-06,206.149994,206.660004,204.300003,206.559998,188.973953,1871600
2017-02-07,207.210007,207.399994,204.929993,205.910004,188.379272,2284000
2017-02-08,205.970001,208.750000,205.160004,206.889999,189.275818,2106900
2017-02-09,207.330002,207.690002,203.630005,205.339996,187.857819,2751900
2017-02-10,206.000000,206.500000,203.850006,205.520004,188.022446,2384200
2017-02-13,206.779999,207.110001,205.169998,206.710007,189.111176,1246300
2017-02-14,206.990005,207.000000,204.800003,205.330002,187.848633,1735700
2017-02-15,205.820007,206.940002,204.800003,205.990005,188.452469,1708800
