Date,Open,High,Low,Close,Adj Close,Volume
2016-08-17,0.690000,0.700000,0.680000,0.700000,0.418631,1700
2016-08-18,0.700000,0.720000,0.700000,0.700000,0.418631,28100
2016-08-19,0.670000,0.680000,0.670000,0.680000,0.406670,1600
2016-08-22,0.670000,0.670000,0.660000,0.660000,0.394709,4400
2016-08-23,0.680000,0.680000,0.670000,0.670000,0.400689,17700
2016-08-24,0.670000,0.680000,0.670000,0.680000,0.406670,1000
2016-08-25,0.670000,0.670000,0.660000,0.660000,0.394709,7300
2016-08-26,0.670000,0.670000,0.670000,0.670000,0.400689,1600
2016-08-29,0.680000,0.680000,0.660000,0.670000,0.400689,1200
2016-08-30,0.670000,0.670000,0.670000,0.670000,0.400689,0
2016-08-31,0.680000,0.680000,0.680000,0.680000,0.406670,100
2016-09-01,0.700000,0.700000,0.690000,0.690000,0.412650,1800
2016-09-02,0.680000,0.700000,0.680000,0.700000,0.418631,4600
2016-09-06,0.700000,0.720000,0.700000,0.700000,0.418631,29700
2016-09-07,0.700000,0.700000,0.700000,0.700000,0.418631,618100
2016-09-08,0.710000,0.710000,0.700000,0.710000,0.424611,5500
2016-09-09,0.710000,0.710000,0.710000,0.710000,0.424611,0
2016-09-12,0.690000,0.690000,0.680000,0.690000,0.412650,13000
2016-09-13,0.660000,0.660000,0.660000,0.660000,0.394709,325000
2016-09-14,0.660000,0.660000,0.660000,0.660000,0.394709,4000
2016-09-15,0.660000,0.680000,0.660000,0.680000,0.406670,2000
2016-09-16,0.680000,0.680000,0.680000,0.680000,0.406670,0
2016-09-19,0.670000,0.670000,0.670000,0.670000,0.400689,800
2016-09-20,0.670000,0.670000,0.670000,0.670000,0.400689,0
2016-09-21,0.660000,0.670000,0.660000,0.670000,0.400689,8100
2016-09-22,0.660000,0.660000,0.660000,0.660000,0.394709,10600
2016-09-23,0.680000,0.680000,0.670000,0.670000,0.400689,4000
2016-09-26,0.670000,0.670000,0.670000,0.670000,0.400689,3000
2016-09-27,0.660000,0.670000,0.660000,0.660000,0.394709,13600
2016-09-28,0.660000,0.660000,0.660000,0.660000,0.394709,100
2016-09-29,0.650000,0.670000,0.650000,0.650000,0.388729,34600
2016-09-30,0.650000,0.650000,0.650000,0.650000,0.388729,6500
2016-10-03,0.670000,0.670000,0.670000,0.670000,0.400689,500
2016-10-04,0.680000,0.680000,0.650000,0.650000,0.388729,30800
2016-10-05,0.680000,0.680000,0.660000,0.670000,0.400689,45300
2016-10-06,0.670000,0.670000,0.670000,0.670000,0.400689,0
2016-10-07,0.660000,0.660000,0.660000,0.660000,0.394709,185700
2016-10-10,0.660000,0.670000,0.660000,0.670000,0.400689,5900
2016-10-11,0.650000,0.650000,0.650000,0.650000,0.388729,100
2016-10-12,0.680000,0.680000,0.650000,0.650000,0.388729,1300
2016-10-13,0.650000,0.650000,0.650000,0.650000,0.388729,25800
2016-10-14,0.650000,0.650000,0.650000,0.650000,0.388729,1100
2016-10-17,0.670000,0.670000,0.670000,0.670000,0.400689,1900
2016-10-18,0.650000,0.650000,0.650000,0.650000,0.388729,11100
2016-10-19,0.670000,0.670000,0.670000,0.670000,0.400689,100
2016-10-20,0.640000,0.640000,0.640000,0.640000,0.382748,5000
2016-10-21,0.640000,0.640000,0.640000,0.640000,0.382748,0
2016-10-24,0.650000,0.650000,0.650000,0.650000,0.388729,3500
2016-10-25,0.650000,0.650000,0.640000,0.640000,0.382748,5900
2016-10-26,0.650000,0.650000,0.650000,0.650000,0.388729,1200
2016-10-27,0.640000,0.660000,0.640000,0.650000,0.388729,4300
2016-10-28,0.650000,0.650000,0.650000,0.650000,0.388729,0
2016-10-31,0.650000,0.650000,0.650000,0.650000,0.388729,5000
2016-11-01,0.640000,0.640000,0.630000,0.630000,0.376768,9500
2016-11-02,0.620000,0.630000,0.620000,0.630000,0.376768,147400
2016-11-03,0.630000,0.630000,0.630000,0.630000,0.376768,500
2016-11-04,0.630000,0.630000,0.630000,0.630000,0.376768,0
2016-11-07,0.630000,0.630000,0.630000,0.630000,0.376768,200
2016-11-08,0.610000,0.630000,0.610000,0.630000,0.376768,3300
2016-11-09,0.610000,0.630000,0.600000,0.630000,0.376768,23000
2016-11-10,0.630000,0.630000,0.630000,0.630000,0.376768,213100
2016-11-11,0.630000,0.630000,0.630000,0.630000,0.376768,0
2016-11-14,0.610000,0.620000,0.610000,0.620000,0.370787,1300
2016-11-15,0.630000,0.630000,0.630000,0.630000,0.376768,2500
2016-11-16,0.590000,0.620000,0.590000,0.610000,0.403207,16900
2016-11-17,0.600000,0.620000,0.600000,0.600000,0.396598,6800
2016-11-18,0.600000,0.600000,0.600000,0.600000,0.396598,300000
